"year","X","Y","latitude","pike","perch","stickleback","distance","BIASmean","SWM","fishing","totalTopPred","seal","corm2","DD","conn35","conn32","area_net_32","connected_area_net_32","node_id_32","area_net_35","connected_area_net_35","node_id_35","bay","fishPred","stickleback_int","RPD"
2008,587899.857416277,6319362.62257858,57.0093912397691,0,0,0,8159.353515625,1.01412862962495,866,24.1281637901627,2019.19722939073,0.00167275010608137,2692.2607421875,361.77951738611,198605.215149606,84826.7907416428,895670,313695.064050561,29387,5103131,877099.825724012,28074,"Stenmarsfladen",0,0,NA
2008,587917.791582141,6318974.43502169,57.0059016655724,0,0,0,7759.8525390625,1.0092077294222,1295,24.1281637901627,2019.19722939073,0.00167275010608137,2692.2607421875,361.77951738611,200190.980818649,85704.5551994373,895670,313695.064050561,29387,5103131,877099.825724012,28074,"Stenmarsfladen",0,0,NA
2008,587943.97052863,6323337.92460662,57.0450833420741,0,0,0,8336.52392101599,1.02404548424435,288,30.7067985833681,231.5,0,0,354.559523874523,NA,NA,81875,502387.810144916,29127,27592,2124552.10138391,27900,"Stenmarsfladen",0,0,NA
2008,587950.119072394,6323191.08880116,57.0437635036727,0,0,1,8160.77275723863,1.02383860978686,405,30.7067985833681,231.5,0,0,354.559523874523,193129.923901822,85476.7993971729,81875,502387.810144916,29127,27592,2124552.10138391,27900,"Stenmarsfladen",0,1,0
2008,587998.396584938,6319872.40754084,57.0139506479369,0,1,0,8687.80489736069,1.01555679818088,339,24.1281637901627,2019.19722939073,0.00167275010608137,0,361.77951738611,194890.498327005,82913.8080231044,895670,313695.064050561,29387,130504,2474913.5540821,27964,"Stenmarsfladen",1,0,1
2008,588044.985304183,6322839.04677095,57.0405838751264,0,0,0,7848.2314453125,1.02321722439049,1474,30.7067985833681,231.5,0,0,354.559523874523,193638.515483549,85557.9598254777,81875,502387.810144916,29127,27592,2124552.10138391,27900,"Stenmarsfladen",0,0,NA
2008,588076.871244234,6323138.10989949,57.043263537472,0,0,0,8079.50374359287,1.02383860978686,175,30.7067985833681,231.5,0,0,354.559523874523,193206.302536226,85508.6188294638,81875,502387.810144916,29127,27592,2124552.10138391,27900,"Stenmarsfladen",0,0,NA
2008,588096.821022466,6319956.88392477,57.0146905279127,0,0,0,8807.8818359375,1.01576192055288,608,24.1281637901627,2019.19722939073,0.00167275010608137,0,361.77951738611,195691.228520115,83245.2814477705,895670,313695.064050561,29387,130504,2474913.5540821,27964,"Stenmarsfladen",0,0,NA
2008,588217.936314352,6319773.52098399,57.0130206989467,1,0,0,8683.0068359375,1.01555679818088,595,24.1281637901627,2019.19722939073,0.00167275010608137,0,361.77951738611,194661.770685531,82916.7477327324,895670,313695.064050561,29387,130504,2474913.5540821,27964,"Stenmarsfladen",1,0,1
2008,588248.69398652,6319755.24700149,57.0128507110077,0,0,0,8687.275390625,1.01555679818088,666,24.1281637901627,2019.19722939073,0.00167275010608137,0,361.77951738611,194833.629156778,82873.4146873593,895670,313695.064050561,29387,130504,2474913.5540821,27964,"Stenmarsfladen",0,0,NA
2008,588333.321523424,6320145.61474365,57.0163402553364,0,0,0,9127.59555493122,1.01658392069357,685,24.1281637901627,2019.19722939073,0.00167275010608137,0,361.77951738611,197425.907776191,84134.2070481297,895670,313695.064050561,29387,130504,2474913.5540821,27964,"Stenmarsfladen",0,0,NA
2008,588462.732250745,6319886.72545066,57.0139905079228,0,0,0,8936.27559263723,1.01617253027042,700,24.1281637901627,2019.19722939073,0.00167275010608137,0,361.77951738611,195045.32897053,83013.215029248,895670,313695.064050561,29387,130504,2474913.5540821,27964,"Stenmarsfladen",0,0,NA
2008,588487.182737482,6316607.1068055,56.9845329299778,0,0,0,5217.7138671875,0.978903911560056,1661,24.1281637901627,1914.44064960722,0.00839863065630198,2535.57633463542,361.77951738611,204562.797264901,87007.3374891773,61737,698361.633314476,29452,5103131,877099.825724012,28074,"Stenmarsfladen",0,0,NA
2008,588530.665686991,6316361.02577858,56.9823146475172,0,0,0,4987.1328125,0.978475132472877,1244,24.1281637901627,1824.55454120878,0.00839863065630198,2418.39485677083,361.77951738611,202113.122250847,85144.5683623337,50231,729778.863415138,29481,5103131,877099.825724012,28074,"Stenmarsfladen",0,0,NA
2008,588616.012028474,6319990.19735561,57.0148903522493,0,0,0,9130.63775734319,1.01637801676612,754,24.1281637901627,2019.19722939073,0.00167275010608137,0,361.77951738611,196043.907490215,83418.4370936243,895670,313695.064050561,29387,130504,2474913.5540821,27964,"Stenmarsfladen",0,0,NA
2008,588633.742441882,6316090.67644149,56.9798669969847,1,0,0,4702.712890625,0.977829628412292,1629,24.1281637901627,1824.55454120878,0.00839863065630198,2418.39485677083,361.77951738611,199782.091222553,83644.0540295859,50231,729778.863415138,29481,311187,1788487.14840684,28050,"Stora Vämba N",1,0,1
2008,588830.53304824,6315243.45598207,56.9722206828947,0,0,0,3889.31201171875,0.975876434893505,1884,24.1281637901627,1745.7037631264,0.0155307045206428,2317.58430989583,361.77951738611,195960.986506659,81644.6823404646,173480,610221.109045243,29517,35446,1789849.41208325,28069,"Stenmarsfladen",0,0,NA
2008,588970.475627006,6322589.35748928,57.0381639705101,0,0,0,7063.4154488145,1.02383860978686,550,30.7067985833681,231.5,0,154.333333333333,354.559523874523,193649.708174995,85625.0576617294,23164,675566.865271183,29183,27592,2124552.10138391,27900,"Stenmarsfladen",0,0,NA
2008,589185.422687412,6321738.89139134,57.0304848709529,0,0,0,6302.005859375,1.02197231938981,2457,30.7067985833681,2110.50439453125,0,2814.005859375,354.559523874523,196845.527475367,87462.2268401501,12583,840268.083872664,29242,27592,2124552.10138391,27900,"Stenmarsfladen",0,0,NA
2008,589559.183956005,6314906.08261533,56.9690503558823,0,0,0,3234.53930664062,0.976312329922994,2393,24.1281637901627,17.5155307045206,0.0155307045206428,11.6666666666667,361.709517387675,193956.074119001,80249.706563422,24715,605220.712798173,29550,35446,1789849.41208325,28069,"Stenmarsfladen",0,0,NA
2008,590413.652923421,6321737.64065188,57.0302346325681,0,0,0,5272.98291015625,1.0236315558597,1379,30.7067985833681,176,0,117.333333333333,354.559523874523,197003.418601519,87568.5087608684,22163,1042406.75298818,29229,27592,2124552.10138391,27900,"Stenmarsfladen",0,0,NA
2008,591118.164880248,6321090.57868961,57.0242852124469,0,0,2,4315.44384765625,1.02280256186973,2735,30.7067985833681,1984.18321574882,0.00011028006701963,2645.57747395833,354.559523874523,198800.065601246,84335.8258630044,37122,1080301.33374835,29232,762307,2347013.3493559,27971,"Stenmarsfladen",0,2,0
2008,591399.876758222,6319906.54522839,57.0135964699217,0,0,10,3515.31225585938,1.01906488891604,5178,27.84375193725,2050.32774699882,0.00011028006701963,2671.103515625,354.559523874523,195218.777776709,83046.5922875514,323594,950185.455386759,29315,11457,2399310.59505055,27960,"Stenmarsfladen",0,10,0
2008,591455.484026276,6322929.82622847,57.0407355561373,0,0,50,5609.65869140625,1.028752849752,929,28.231961598098,173.5,0,0,354.559523874523,193593.037074755,85477.4099195485,80198,1094422.37327581,29115,7618432,731843.593220113,27948,"Stenmarsfladen",0,50,0
2008,591589.050333007,6323669.85223866,57.0473547154933,0,0,50,6491.02197265625,1.03095153993521,859,28.231961598098,173.5,0,0,354.559523874523,193108.586317292,85625.0576617294,80198,1094422.37327581,29115,7618432,731843.593220113,27948,"Stenmarsfladen",0,50,0
2008,591590.52367994,6323191.1180872,57.0430552449736,0,0,60,5866.400390625,1.02975749916838,289,28.231961598098,173.5,0,0,354.559523874523,193108.586317292,85625.0576617294,80198,1094422.37327581,29115,7618432,731843.593220113,27948,"Utanför Stenmarsfladen",0,60,0
2008,591618.085716068,6322273.16387647,57.0348062563022,0,0,25,4923.9970703125,1.02733310118916,704,30.7067985833681,173.5,0,0,354.559523874523,194056.988344092,85618.0164322111,790820,902396.523715126,29281,7618432,731843.593220113,27948,"Stenmarsfladen",0,25,0
2008,591652.03974643,6322604.59675016,57.0377758840022,0,0,2,5221.70351377874,1.02855079693368,1346,28.231961598098,173.5,0,0,354.559523874523,193484.807734579,85544.8402662012,80198,1094422.37327581,29115,7618432,731843.593220113,27948,"Stenmarsfladen",0,2,0
2008,591726.215843108,6323778.65927157,57.048304572802,0,0,7,6373.15869140625,1.03134639841461,971,28.231961598098,173.5,0,0,354.559523874523,193176.778319463,85508.6188294638,80198,1094422.37327581,29115,7618432,731843.593220113,27948,"Stenmarsfladen",0,7,0
2008,591748.302669281,6323383.88661947,57.0447550060253,0,0,201,5958.9296875,1.03055505751544,1410,28.231961598098,173.5,0,0,354.559523874523,193176.778319463,85508.6188294638,80198,1094422.37327581,29115,7618432,731843.593220113,27948,"Stenmarsfladen",0,201,0
2008,591920.78977655,6319560.64306104,57.0103867521493,0,0,2,2905.36352539062,1.01865023022391,7575,32.0655327142275,64.000110280067,0.00011028006701963,42.6666666666667,354.559523874523,196797.746112878,84179.6911484393,10106,770291.769539768,29333,11457,2399310.59505055,27960,"Stenmarsfladen",0,2,0
2008,591984.884989129,6320697.7388685,57.0205854794621,0,0,0,3378.55541992188,1.02300994669053,1743,32.0655327142275,2051.11424602226,0.00011028006701963,2648.81884765625,354.559523874523,199229.776448255,84358.7966502709,790820,902396.523715126,29281,11457,2399310.59505055,27960,"Stenmarsfladen",0,0,NA
2008,592118.668278378,6324004.4782798,57.0502542591225,0,0,5,6579.2177734375,1.04064781067914,1086,28.231961598098,NA,0,0,354.559523874523,193155.723432917,85560.9573230567,1650300,479842.289036185,29209,7618432,731843.593220113,27948,"Stenmarsfladen",0,5,0
2008,592259.563996133,6323753.75287692,57.0479745137681,0,0,200,6349.00439453125,1.04044694910673,860,28.231961598098,1967.18469238281,0,0,354.559523874523,192986.75130455,85544.8402662012,1650300,479842.289036185,29209,7618432,731843.593220113,27948,"Stenmarsfladen",0,200,0
2008,592315.777076849,6323600.23934896,57.0465846745447,0,0,50,6230.9833984375,1.0398432680094,910,28.231961598098,1967.18469238281,0,0,354.559523874523,193108.586317292,85625.0576617294,1650300,479842.289036185,29209,7618432,731843.593220113,27948,"Stenmarsfladen",0,50,0
2008,592753.59027578,6320322.92527383,57.0170657458014,0,0,0,2567.412109375,1.02300994669053,901,32.0655327142275,1931.72838176445,0.00011028006701963,2514.97102864583,354.559523874523,198143.221583639,84327.1141390328,139482,954315.30367227,29288,10856,2279477.41412405,27920,"Stenmarsfladen",0,0,NA
2008,593315.462366392,6326065.48163129,57.0685217679879,0,0,0,5640.90995308432,1.04826924849037,907,28.6039963067568,1731.79028320312,0,0,349.439523988964,174065.405724859,79435.9556605196,875686,149277.207305958,29042,1326173,722164.07737475,27807,"Stenmarsfladen",0,0,NA
2008,593350.614084136,6326174.27631664,57.0694916401525,0,0,0,5684.12109375,1.04845686543947,1249,28.6039963067568,1731.79028320312,0,0,349.439523988964,172300.628417761,78920.8408433872,875686,149277.207305958,29042,1326173,722164.07737475,27807,"Stenmarsfladen",0,0,NA
2008,593358.008532732,6325980.70604691,57.0677518531783,0,0,0,5538.7275390625,1.04808074115309,1006,28.6039963067568,1731.79028320312,0,0,349.439523988964,175586.695297347,79606.7405823099,875686,149277.207305958,29042,1326173,722164.07737475,27807,"Stenmarsfladen",0,0,NA
2008,593416.02573241,6326312.70286433,57.0707214732476,0,0,0,5664.28515625,1.04883104329214,1191,28.6039963067568,1731.79028320312,0,2309.0537109375,347.049536696451,169730.612675851,78706.9909347585,875686,149277.207305958,29042,1326173,722164.07737475,27807,"Stenmarsfladen",0,0,NA
2008,593441.331463035,6325943.61442075,57.0674018771142,0,0,1,5447.54833984375,1.04826924849037,696,28.6039963067568,1731.79028320312,0,2309.0537109375,349.439523988964,176418.600731508,79810.9665233657,875686,149277.207305958,29042,1326173,722164.07737475,27807,"Stenmarsfladen",0,1,0
2008,593494.805055489,6323443.59080057,57.0449404326987,0,0,5,3674.42993164062,1.04184921877702,1257,28.231961598098,1967.18469238281,0,2492.57958984375,354.559523874523,193155.723432917,85560.9573230567,82073,872162.88290702,29093,7618432,731843.593220113,27948,"Stenmarsfladen",0,5,0
2008,593611.959567271,6323711.23015266,57.0473201140315,0,0,0,3728.33190456751,1.04284451872197,1550,28.231961598098,1967.18469238281,0,0,354.559523874523,193108.586317292,85625.0576617294,50555,801590.117049097,29071,7618432,731843.593220113,27948,"Stenmarsfladen",0,0,NA
2008,593617.902210986,6326584.48429241,57.0731211304679,0,0,2,5630.76025390625,1.04975788048952,1225,28.6039963067568,1731.79028320312,0,2309.0537109375,347.049536696451,165041.072495747,78114.7047348561,875686,149277.207305958,29042,1326173,722164.07737475,27807,"Stenmarsfladen",0,2,0
2008,593694.468651633,6325853.57619538,57.0665419246746,0,0,13,5176.17626953125,1.04845686543947,822,28.6039963067568,1731.79028320312,0,2309.0537109375,349.439523988964,178337.1548319,80067.1493880031,875686,149277.207305958,29042,1326173,722164.07737475,27807,"Stenmarsfladen",0,13,0
2008,593731.619834775,6322954.5752824,57.0405009290545,0,0,300,3196.82666015625,1.04044694910673,2719,28.231961598098,1967.18469238281,0,2492.57958984375,354.559523874523,193577.493158654,85477.4099195485,82073,872162.88290702,29093,90578,2842079.46349382,27901,"Stenmarsfladen",0,300,0
2008,593732.535815811,6326532.28214713,57.0726290419269,0,0,2,5502.28076171875,1.04994141185868,1534,28.6039963067568,1731.79028320312,0,2309.0537109375,347.049536696451,165941.570822799,78056.7791031621,875686,149277.207305958,29042,1326173,722164.07737475,27807,"Stenmarsfladen",0,2,0
2008,593765.196697232,6323831.60319543,57.0483699516251,0,0,223,3736.84386702933,1.04343847059728,1524,28.231961598098,1967.18469238281,0,0,354.559523874523,193155.723432917,85560.9573230567,50555,801590.117049097,29071,28191,1311505.20273482,27810,"Stenmarsfladen",0,223,0
2008,593843.660564267,6323769.91305932,57.0478000049915,0,0,1,3645.484375,1.04343847059728,1792,28.231961598098,1967.18469238281,0,0,354.559523874523,193155.723432917,85560.9573230567,50555,801590.117049097,29071,28191,1311505.20273482,27810,"Stenmarsfladen",0,1,0
2008,593866.443275843,6326053.43339619,57.0683016677491,0,0,77,5148.77430875158,1.04920323819456,1068,28.6039963067568,1731.79028320312,0,2309.0537109375,349.439523988964,174356.532746457,79554.4719710839,875686,149277.207305958,29042,1326173,722164.07737475,27807,"Stenmarsfladen",0,77,0
2008,593912.299769203,6326572.22023956,57.0729510833121,0,0,20,5375.6953125,1.05048962134984,1510,28.6039963067568,1731.79028320312,0,2309.0537109375,347.049536696451,165187.56708332,78075.5847176258,875686,149277.207305958,29042,1326173,722164.07737475,27807,"Stenmarsfladen",0,20,0
2008,593977.798168919,6326687.74200089,57.073975123946,0,0,1,5416.5048828125,1.05630167751697,1158,28.6039963067568,1731.79028320312,0,0,347.049536696451,163424.475185131,77749.996812145,875686,149277.207305958,29042,1326173,722164.07737475,27807,"Stenmarsfladen",0,1,0
2008,593994.901993887,6323469.37250147,57.0450703090054,0,0,100,3309.0537109375,1.04284451872197,2458,28.231961598098,1967.18469238281,0,2492.57958984375,354.559523874523,193155.723432917,85560.9573230567,82073,872162.88290702,29093,90578,2842079.46349382,27901,"Stenmarsfladen",0,100,0
2008,594003.187755611,6325613.38659532,57.0643221272747,0,0,0,4791.84326171875,1.04883104329214,1409,28.6039963067568,1731.79028320312,0,2309.0537109375,349.439523988964,182502.311488074,81837.2717144444,875686,149277.207305958,29042,1326173,722164.07737475,27807,"Stenmarsfladen",0,0,NA
2008,594252.665531454,6326938.47878485,57.0761706073416,0,0,0,5368.27783203125,1.05724299336413,756,28.6039963067568,1731.79028320312,0,0,347.049536696451,159781.455521669,77197.3449292894,37922,595706.760143927,29019,1326173,722164.07737475,27807,"Stenmarsfladen",0,0,NA
2008,594404.268811224,6325474.41814073,57.0629921986713,0,0,214,4366.6376953125,1.04920323819456,1884,28.231961598098,1731.79028320312,0,0,349.439523988964,184896.824811749,82945.0974148109,37922,595706.760143927,29019,28191,1311505.20273482,27810,"Stenmarsfladen",0,214,0
2008,594445.273751937,6323226.85733356,57.0428004920927,0,0,100,2749.9609375,1.04304271801333,1133,28.231961598098,1861.9130859375,0,2360.55078125,354.559523874523,193155.723432917,85560.9573230567,199866,825893.447341393,29102,46727,1595311.12458732,27873,"Stenmarsfladen",0,100,0
2008,594533.558192665,6326719.96557208,57.0741507917302,0,0,0,5012.1494140625,1.05724299336413,931,28.6039963067568,1938.12585449219,0,0,347.049536696451,162730.032772479,77712.0764942899,37922,595706.760143927,29019,1326173,722164.07737475,27807,"Stenmarsfladen",0,0,NA
2008,594652.797996568,6327800.02574383,57.0838252889293,0,0,20,6120.35115418371,1.08979207669407,NA,28.6039963067568,1510.35375976562,0,0,347.049536696451,NA,NA,63587,283043.857099602,28999,81998,577172.617643632,27756,"Stenmarsfladen",0,20,0
2008,594662.675977668,6327810.13993901,57.0839140843872,0,0,1,5639.90753125598,1.08979207669407,NA,28.6039963067568,1510.35375976562,0,0,347.049536696451,NA,NA,63587,283043.857099602,28999,81998,577172.617643632,27756,"Stenmarsfladen",0,1,0
2008,594663.383126254,6326611.58646291,57.0731508851486,0,0,0,4845.0029296875,1.05742980689782,1408,28.6039963067568,1938.12585449219,0,0,347.049536696451,164621.937716952,78045.5455278657,37922,595706.760143927,29019,1326173,722164.07737475,27807,"Stenmarsfladen",0,0,NA
2008,594774.766395545,6322858.03353129,57.0394208380251,0,0,5,2255.4033203125,1.04264588161836,1783,28.231961598098,1861.9130859375,0,2360.55078125,354.559523874523,193657.258612542,85508.6188294638,199866,825893.447341393,29102,46727,1595311.12458732,27873,"Stenmarsfladen",0,5,0
2008,594852.307718092,6325246.37350577,57.0608523593175,0,0,2,3861.21824186042,1.04975788048952,2850,28.231961598098,1938.12585449219,0,0,349.439523988964,188137.484341737,84660.7584505302,37922,595706.760143927,29019,28191,1311505.20273482,27810,"Stenmarsfladen",0,2,0
2008,594925.505462785,6327988.20137761,57.0854589782556,0,0,20,5342.50514242353,1.08995068266765,NA,27.5364208520449,1510.35375976562,0,0,347.049536696451,NA,NA,63587,283043.857099602,28999,81998,577172.617643632,27756,"Stenmarsfladen",0,20,0
2008,594935.383444764,6327998.31557833,57.0855477675664,0,0,28,5332.21803389966,1.08995068266765,NA,27.5364208520449,1510.35375976562,0,0,347.049536696451,NA,NA,63587,283043.857099602,28999,81998,577172.617643632,27756,"Stenmarsfladen",0,28,0
2008,594960.010026808,6326475.85541089,57.071870974606,0,0,2,4638.265625,1.0578024855969,1226,28.6039963067568,1938.12585449219,0,2381.50113932292,347.049536696451,166812.53172475,78262.7834741587,37922,595706.760143927,29019,1326173,722164.07737475,27807,"Stenmarsfladen",0,2,0
2008,595024.464878883,6322318.16264263,57.0345213884206,0,0,200,1875.94763183594,1.04104907113785,1059,28.231961598098,1831.38635253906,0,2344.51513671875,354.559523874523,193961.951381263,85525.5434885259,55682,948701.760806933,29171,46727,1595311.12458732,27873,"Stenmarsfladen",0,200,0
2008,595100.195497519,6325335.56328606,57.0616022095806,0,0,112,3676.48509153985,1.0506709138007,9326,28.231961598098,1938.12585449219,0,0,349.439523988964,187218.733039557,84051.2998458967,37922,595706.760143927,29019,28191,1311505.20273482,27810,"Stenmarsfladen",0,112,0
2008,595120.537036474,6323360.7048646,57.0438636926967,0,0,20,2497.02063474478,1.04520446663505,440,28.231961598098,1861.9130859375,0,2360.55078125,351.159523950519,193155.723432917,85560.9573230567,209546,786964.915975015,29129,46727,1595311.12458732,27873,"Stenmarsfladen",0,20,0
2008,595166.626071036,6322842.51187959,57.0392007809277,0,0,0,1966.72912597656,1.04343847059728,1034,28.231961598098,1861.9130859375,0,2360.55078125,351.159523950519,193601.889124049,85625.0576617294,209546,786964.915975015,29129,46727,1595311.12458732,27873,"Stenmarsfladen",0,0,NA
2008,595205.154251456,6321639.76792458,57.0283921054103,0,0,215,1276.16967773438,1.038632404975,6183,28.231961598098,1831.38635253906,0,2344.51513671875,354.559523874523,197507.150991463,87318.268735501,55682,948701.760806933,29171,46727,1595311.12458732,27873,"Stenmarsfladen",0,215,0
2008,595260.659489061,6323479.4840605,57.0449014172446,0,0,0,2331.48999023438,1.04598040922923,669,28.231961598098,1861.9130859375,0,2360.55078125,351.159523950519,192986.75130455,85544.8402662012,209546,786964.915975015,29129,46727,1595311.12458732,27873,"Stenmarsfladen",0,0,NA
2008,595303.231879615,6322444.81015074,57.0356011954424,0,0,1,1585.08532714844,1.0422480376999,5486,28.231961598098,1831.38635253906,0,2344.51513671875,352.579523918779,193747.446545376,85477.4099195485,55682,948701.760806933,29171,46727,1595311.12458732,27873,"Stenmarsfladen",0,1,0
2008,595427.270080204,6323253.79470563,57.0428402761931,0,0,1,2271.2802734375,1.04578681702471,724,28.231961598098,1861.9130859375,0,2360.55078125,351.159523950519,193176.778319463,85508.6188294638,209546,786964.915975015,29129,46727,1595311.12458732,27873,"Stenmarsfladen",0,1,0
2008,595449.169193658,6323383.45824257,57.0440001285332,0,0,10,2164.88598632812,1.04617331083819,757,28.231961598098,1752.42907714844,0,2223.57210286458,351.159523950519,193176.778319463,85508.6188294638,209546,786964.915975015,29129,46727,1595311.12458732,27873,"Stenmarsfladen",0,10,0
2008,595469.937378159,6326875.05762218,57.0753504274303,0,0,43,4430.69677734375,1.05963806136553,6729,28.6039963067568,1821.64868164062,0,2216.53157552083,347.049536696451,160630.202983692,77390.79878037,37922,595706.760143927,29019,57133,1072086.9927201,27763,"Stenmarsfladen",0,43,0
2008,595489.42603271,6323322.03230653,57.0434401889167,0,0,20,2182.95556640625,1.04617331083819,715,28.231961598098,1752.42907714844,0,2223.57210286458,351.159523950519,193108.586317292,85625.0576617294,209546,786964.915975015,29129,46727,1595311.12458732,27873,"Stenmarsfladen",0,20,0
2008,595758.629252771,6322860.59347114,57.0392406490006,0,0,200,1546.50524902344,1.04520446663505,12380,28.231961598098,1752.42907714844,0,2223.57210286458,351.159523950519,193471.154308823,85544.8402662012,11131,791480.378031191,29175,46727,1595311.12458732,27873,"Stenmarsfladen",0,200,0
2008,595871.466363925,6321786.49861507,57.0295718170463,0,0,0,718.7900390625,1.04104907113785,28967,27.7305247287946,134.5,0,89.6666666666667,352.579523918779,196639.51498834,87319.2727119494,11131,791480.378031191,29175,46727,1595311.12458732,27873,"Stenmarsfladen",0,0,NA
2008,595932.754268139,6322286.73910432,57.0340512515746,0,0,30,1369.79675292969,1.04343847059728,1329,27.7305247287946,134.5,0,89.6666666666667,351.159523950519,193980.433400623,85521.8911869811,11131,791480.378031191,29175,46727,1595311.12458732,27873,"Stenmarsfladen",0,30,0
2008,599974.730817494,6375247.16275813,57.5087425870662,3,27,0,7036.80078125,1.28203464045748,867,34.4940918640471,0,0,0,276.779569902273,266995.135498497,146436.688774811,11907,1249538.26530823,27738,2154658,1488644.19577758,26701,"Stenmarsfladen",30,0,1
2008,600142.432909043,6374886.02767135,57.5054629473863,2,0,250,6760.8139668942,1.28173777166603,563,34.4940918640471,0,0,0,276.779569902273,259047.373164648,143387.495492089,987118,831373.192824793,27803,2154658,1488644.19577758,26701,"Stenmarsfladen",2,250,0.00793650793650794
2008,600335.660265057,6375315.0564213,57.509272422781,0,0,0,6835.01220703125,1.28225556393882,888,34.4940918640471,0,0,0,276.779569902273,268623.175905333,147259.418212133,987118,831373.192824793,27803,2154658,1488644.19577758,26701,"Västerfjärden_Tystberga",0,0,NA
2008,600419.415364609,6375126.6975892,57.507562611726,0,0,0,6629.94384765625,1.28203464045748,1271,34.4940918640471,0,0,0,276.779569902273,263259.764285196,144483.638353516,987118,831373.192824793,27803,2154658,1488644.19577758,26701,"Stora Vämba N",0,0,NA
2008,600885.052908011,6374306.35316373,57.500093409561,0,55,0,5918.130859375,1.2812878403234,791,29.1238573746062,0,0,0,276.779569902273,248041.175567877,136343.415565674,987118,831373.192824793,27803,2154658,1488644.19577758,26701,"Sjöbonäs",55,0,1
2008,600891.456316784,6374943.48302218,57.5058126995231,1,0,1,6004.36865234375,1.28196071472763,1496,34.4940918640471,0,0,0,276.779569902273,257197.394632875,141143.175203148,987118,831373.192824793,27803,2154658,1488644.19577758,26701,"Gullfladen",1,1,0.5
2008,600892.08290277,6374942.38495089,57.5058027005769,0,1,0,6003.68212890625,1.28196071472763,1496,34.4940918640471,0,0,0,276.779569902273,257111.759733038,141123.121509107,987118,831373.192824793,27803,2154658,1488644.19577758,26701,"Stora Björkholmen",1,0,1
2008,601023.159145528,6373765.23089682,57.4952039774028,0,5,1,5729.60986328125,1.28068047125332,626,29.1238573746062,0,0,0,276.779569902273,237143.116620396,130341.597683921,78393,1042859.40653017,27813,2154658,1488644.19577758,26701,"Gullfladen",5,1,0.833333333333333
2008,601075.332222948,6373885.67818153,57.4962738306792,0,0,10,5631.53466796875,1.28083302808864,894,29.1238573746062,0,0,0,276.779569902273,239509.440724825,130788.519467742,78393,1042859.40653017,27813,2154658,1488644.19577758,26701,"Roparstaholmen",0,10,0
2008,601191.656298528,6373885.22397023,57.4962438026604,0,0,15,5515.81494140625,1.28083302808864,955,29.1238573746062,0,0,0,276.779569902273,239235.659423934,130586.241772184,78393,1042859.40653017,27813,2154658,1488644.19577758,26701,"Gubbsundet_Tystberga",0,15,0
2008,601846.942071916,6373478.38129416,57.4924440946386,0,9,50,5005.59423828125,1.28045084964499,708,23.735199958185,0,0,0,276.779569902273,230840.29738152,128457.775490159,78393,1042859.40653017,27813,53054,1967455.30438539,26703,"Bredvik",9,50,0.152542372881356
2008,601859.225401526,6373586.70678835,57.493413971119,0,2,150,4915.2197265625,1.28052748436933,1416,29.1238573746062,0,0,0,276.779569902273,231888.490872537,128721.285165533,78393,1042859.40653017,27813,53054,1967455.30438539,26703,"Sanda holme",2,150,0.0131578947368421
2008,601883.298795516,6373439.20051718,57.4920841293249,0,26,0,5023.74365234375,1.28045084964499,747,23.735199958185,0,0,0,276.779569902273,230165.603227586,128358.128807506,78393,1042859.40653017,27813,53054,1967455.30438539,26703,"Sanda holme",26,0,1
2008,601926.328193632,6374116.22815406,57.4981533659244,0,18,0,4799.18359375,1.2812878403234,3823,29.1238573746062,0,0,0,276.779569902273,241887.42620703,132232.935616615,78393,1042859.40653017,27813,53054,1967455.30438539,26703,"Sanda holme",18,0,1
2008,602027.568005261,6373760.18372461,57.4949337370976,1,2,52,4687.15576171875,1.28083302808864,2058,29.1238573746062,0,0,0,276.779569902273,234750.496671355,128987.173484181,78393,1042859.40653017,27813,53054,1967455.30438539,26703,"Sanda holme",3,52,0.0545454545454545
2008,602260.601379824,6373768.25118211,57.4949536710905,0,0,0,4457.42041015625,1.28083302808864,2606,29.1238573746062,0,0,0,276.779569902273,233789.50900648,128764.808689599,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Sanda holme",0,0,NA
2008,602307.735740166,6373658.07427992,57.4939537821213,0,3,20,4422.0634765625,1.28075682221382,996,29.1238573746062,0,0,0,276.779569902273,231930.773423386,128318.424606214,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Sanda holme",3,20,0.130434782608696
2008,602552.356088186,6373658.65389921,57.4939037216504,0,0,50,4106.88525390625,1.28075682221382,6538,29.1238573746062,0,0,0,276.779569902273,231624.465659075,128400.875006406,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Sanda holme",0,50,0
2008,602745.684940191,6373291.57988615,57.4905640827128,0,1,40,3875.48803710938,1.28022034185812,9916,23.735199958185,0,0,0,276.779569902273,225531.957896931,126287.770815638,10831,1340309.07859954,27834,53054,1967455.30438539,26703,"Gubbsundet_Tystberga",1,40,0.024390243902439
2008,602748.855166288,6373760.48622813,57.4947735604456,0,15,2,3935.52490234375,1.2809851284821,12659,29.1238573746062,0,0,0,276.779569902273,233117.040648707,128567.663121341,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Sanda holme",15,2,0.882352941176471
